1,2492,136.72,190.03,41.27,176.15,1,-1,-1,-1
1,2491,155.33,202.13,56.16,161.99,1,-1,-1,-1
1,2490,203.98,207.15,45.55,133.83,1,-1,-1,-1
1,2489,378.62,188.92,166.43,234.13,1,-1,-1,-1
1,2488,56.69,144.23,93.56,295.91,1,-1,-1,-1
1,2487,281.93,187.47,79.93,209.54,1,-1,-1,-1
2,2492,148.05,203.70,38.96,161.35,1,-1,-1,-1
2,2491,168.08,225.55,49.87,134.75,1,-1,-1,-1
2,2490,215.38,214.21,38.94,128.54,1,-1,-1,-1
2,2489,396.82,179.78,153.45,243.34,1,-1,-1,-1
2,2488,56.91,143.86,98.19,305.55,1,-1,-1,-1
2,2487,271.55,194.00,84.90,201.97,1,-1,-1,-1
3,2492,143.51,192.07,46.54,175.10,1,-1,-1,-1
3,2491,172.95,218.88,51.63,138.54,1,-1,-1,-1
3,2490,216.36,199.38,43.61,144.93,1,-1,-1,-1
3,2489,409.86,173.97,135.91,241.59,1,-1,-1,-1
3,2488,66.72,149.31,103.44,299.78,1,-1,-1,-1
3,2487,265.68,188.28,77.41,195.13,1,-1,-1,-1
4,2492,153.04,199.66,41.57,156.57,1,-1,-1,-1
4,2491,176.19,212.05,54.21,147.44,1,-1,-1,-1
4,2490,223.42,207.83,40.61,137.34,1,-1,-1,-1
4,2489,418.29,172.66,133.57,249.70,1,-1,-1,-1
4,2488,67.14,143.81,116.18,314.36,1,-1,-1,-1
4,2487,262.36,194.49,77.54,196.07,1,-1,-1,-1
5,2491,180.82,212.48,54.89,148.71,1,-1,-1,-1
5,2490,228.72,210.71,41.39,136.97,1,-1,-1,-1
5,2489,430.19,168.81,130.57,255.83,1,-1,-1,-1
5,2488,74.72,137.07,135.69,312.57,1,-1,-1,-1
5,2487,260.52,191.27,74.44,191.43,1,-1,-1,-1
6,2491,179.62,214.93,54.35,146.74,1,-1,-1,-1
6,2490,234.99,207.57,41.13,139.55,1,-1,-1,-1
6,2489,437.64,176.15,119.33,245.28,1,-1,-1,-1
6,2488,74.90,145.90,148.05,311.05,1,-1,-1,-1
6,2487,253.77,188.61,67.84,188.08,1,-1,-1,-1
7,2491,185.24,224.91,52.85,135.38,1,-1,-1,-1
7,2489,446.28,174.96,114.71,247.47,1,-1,-1,-1
7,2488,78.93,142.87,160.61,313.68,1,-1,-1,-1
7,2487,244.17,189.26,67.30,182.54,1,-1,-1,-1
8,2491,196.22,222.90,49.74,134.73,1,-1,-1,-1
8,2489,458.24,179.80,104.69,246.08,1,-1,-1,-1
8,2488,104.20,149.98,145.71,302.98,1,-1,-1,-1
8,2487,241.16,186.70,65.31,188.80,1,-1,-1,-1
9,2491,203.58,224.13,41.71,125.02,1,-1,-1,-1
9,2489,466.77,174.02,96.89,243.29,1,-1,-1,-1
9,2487,238.69,183.78,66.06,195.64,1,-1,-1,-1
10,2491,206.52,221.82,38.36,128.01,1,-1,-1,-1
10,2489,482.39,175.92,88.89,241.54,1,-1,-1,-1
10,2487,232.04,182.75,70.85,201.86,1,-1,-1,-1
11,2493,147.38,181.03,92.04,254.30,1,-1,-1,-1
11,2489,487.79,168.20,89.09,248.63,1,-1,-1,-1
11,2487,224.51,187.57,76.77,200.22,1,-1,-1,-1
12,2493,153.88,166.56,95.86,274.14,1,-1,-1,-1
12,2489,494.93,167.18,89.45,252.92,1,-1,-1,-1
12,2487,219.46,183.17,81.90,201.67,1,-1,-1,-1
13,2493,161.50,155.44,101.90,293.12,1,-1,-1,-1
13,2489,503.26,165.53,91.64,255.11,1,-1,-1,-1
13,2487,217.75,188.25,82.17,197.52,1,-1,-1,-1
14,2493,168.34,140.88,117.41,310.62,1,-1,-1,-1
14,2489,506.45,164.77,96.74,259.75,1,-1,-1,-1
15,2493,173.75,142.43,116.54,312.52,1,-1,-1,-1
15,2489,512.74,164.45,98.80,259.48,1,-1,-1,-1
16,2496,283.30,210.45,50.43,134.84,1,-1,-1,-1
16,2493,173.38,142.07,118.22,316.73,1,-1,-1,-1
16,2489,516.62,168.29,102.42,259.20,1,-1,-1,-1
17,2496,286.65,202.99,56.99,144.51,1,-1,-1,-1
17,2493,179.91,144.79,116.23,315.84,1,-1,-1,-1
17,2489,519.14,170.65,105.25,261.90,1,-1,-1,-1
18,2496,293.18,203.10,54.44,142.46,1,-1,-1,-1
18,2493,180.42,152.11,121.36,315.44,1,-1,-1,-1
18,2489,527.44,166.25,102.28,261.98,1,-1,-1,-1
19,2496,293.57,203.63,52.53,142.18,1,-1,-1,-1
19,2493,187.30,150.93,122.06,317.91,1,-1,-1,-1
19,2489,537.36,162.14,101.02,265.52,1,-1,-1,-1
20,2496,297.20,204.38,52.85,146.16,1,-1,-1,-1
20,2493,202.84,157.59,126.23,304.56,1,-1,-1,-1
20,2489,540.08,161.93,100.24,263.26,1,-1,-1,-1
21,2497,163.40,166.37,59.54,227.72,1,-1,-1,-1
21,2496,305.67,209.85,52.75,144.35,1,-1,-1,-1
21,2493,211.25,150.46,127.30,301.60,1,-1,-1,-1
21,2489,549.94,160.11,94.49,262.32,1,-1,-1,-1
22,2497,153.99,166.10,64.79,231.15,1,-1,-1,-1
22,2496,310.71,206.59,55.38,147.94,1,-1,-1,-1
22,2493,216.36,161.07,138.30,297.56,1,-1,-1,-1
22,2489,560.20,159.00,86.86,262.75,1,-1,-1,-1
23,2497,145.42,170.17,61.48,224.95,1,-1,-1,-1
23,2496,314.53,208.58,54.45,145.94,1,-1,-1,-1
